x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12
940.215,1771.722,1724.22,1982.03,506.809,1975.982,1621.84,1541.181,969.108,1504.408,194.832,1340.192,1616.075,867.196,496.596,979.227,1186.625,870.068,1130.792,240.624,409.243,223.838,1759.101,384.464
939.95,1771.971,1723.567,1982.608,497.327,1987.295,1621.745,1541.091,968.811,1504.171,194.304,1340.836,1616.955,867.137,489.119,983.833,1186.531,870.339,1129.86,240.808,405.719,220.112,1760.665,382.987
940.593,1771.724,1722.989,1982.835,494.235,1997.497,1621.682,1541.098,968.614,1504.036,193.975,1340.867,1617.261,867.964,485.42,986.216,1186.516,870.352,1129.146,240.858,403.278,218.419,1760.7,381.898
941.438,1770.601,1722.099,1984.499,491.958,2003.195,1621.196,1540.97,968.615,1503.93,193.504,1341.093,1617.38,868.326,482.923,987.812,1179.764,880.035,1128.617,240.852,403.518,217.842,1761.065,379.909
941.652,1770.683,1721.943,1984.244,489.194,2003.872,1620.128,1541.067,968.642,1503.83,192.976,1341.409,1617.566,869.219,481.615,988.216,1175.727,904.613,1126.544,241.112,403.559,217.63,1763.56,378.869
942.346,1769.737,1720.951,1992.953,487.032,2004.912,1620.465,1541.02,968.823,1503.55,192.564,1341.86,1617.913,869.59,479.796,989.177,1161.357,932.02,1131.222,237.544,403.127,216.706,1758.613,367.605
943.243,1769.464,nan,nan,485.282,2004.385,1620.716,1540.986,968.726,1503.392,192.715,1341.725,1617.997,870.136,478.99,989.407,1148.879,951.832,1132.529,236.526,402.848,216.158,1764.09,349.002
942.96,1769.783,nan,nan,483.961,2005.256,1621.091,1541.188,970.14,1505.655,192.887,1341.654,1617.759,871.062,478.54,989.897,1134.572,966.846,1132.388,235.839,403.253,215.867,1769.586,338.559
942.617,1767.897,nan,nan,482.108,2005.272,1620.849,1540.927,981.975,1510.998,192.354,1341.557,1617.431,872.132,478.144,989.656,1124.133,977.376,1132.689,234.661,403.47,215.078,1772.182,332.337
945.074,1766.309,nan,nan,481.285,2005.024,1621.184,1540.925,nan,nan,191.888,1341.83,1615.901,874.979,477.734,989.794,1119.041,982.156,1133.202,234.529,403.934,214.522,1773.329,329.946
945.882,1764.496,nan,nan,480.953,2005.955,1621.274,1540.948,993.477,1515.741,191.664,1342.052,1615.384,875.179,477.068,990.03,1116.461,983.943,1132.288,234.247,403.091,215.329,1773.664,328.631
947.047,1763.689,nan,nan,479.493,2004.921,1621.67,1540.939,996.369,1517.298,202.081,1350.43,1615.775,875.698,476.829,990.074,1118.586,981.532,1132.215,234.221,399.211,211.221,1776.071,324.508
947.324,1762.819,nan,nan,478.984,2002.855,1621.788,1540.927,996.452,1517.111,199.564,1368.065,1616.051,874.634,472.536,991.429,1116.841,982.965,1131.905,233.429,393.472,205.956,1775.728,323.86
948.474,1761.401,nan,nan,471.978,1998.53,1622,1540.803,997.093,1516.735,201.181,1376.063,1616.294,875.133,456.743,996.967,1112.91,986.482,1131.733,233.275,391.032,201.511,1776.359,322.145
949.022,1760.863,nan,nan,479.02,1997.33,1622.084,1540.802,998.727,1517.136,200.904,1383.065,1616.151,875.145,441.947,1003.946,1111.751,987.258,1131.125,232.695,391.082,199.76,1776.767,320.241
949.184,1760.844,nan,nan,486.549,2003.199,1621.736,1540.816,999.329,1517.697,201.648,1385.398,1615.993,875.993,434.361,1007.164,1111.159,987.799,1131.04,232.696,391.254,199.113,1776.622,319.627
950.102,1759.306,nan,nan,486.445,2003.418,1621.936,1540.917,1000.891,1518.172,201.909,1389.328,1615.637,876.885,428.783,1009.003,1110.369,988.208,1130.184,232.521,391.107,197.664,1776.343,319.354
949.687,1759.772,1708.75,2017.661,485.851,2003.184,1621.782,1540.754,1000.597,1518.375,202.414,1390.44,1615.446,877.221,426.243,1009.043,1108.602,989.095,1129.08,232.063,391.221,197.194,1776.209,318.452
950.209,1759.344,1708.246,2018.527,485.149,2002.664,1622.346,1541.01,1000.811,1518.367,202.69,1393.147,1615.7,878.247,425.187,1009.319,1107.514,990.226,1129.196,231.999,391.917,196.037,1774.319,315.899
950.671,1758.751,1707.222,2019.083,477.394,1997.672,1622.039,1540.829,1003.096,1517.188,203.107,1393.847,1615.007,878.262,422.295,1010.072,1107.505,990.094,1127.958,232.032,392.798,195.35,1753.737,320.919
951.108,1758.265,1706.694,2019.528,484.688,2002.551,1621.758,1541.034,1014.328,1523.389,197.675,1392.108,1615.369,877.69,419.679,1011.043,1106.815,990.405,1127.677,231.766,392.969,194.237,1725.163,316.304
951.259,1757.551,1706.293,2019.256,484.424,2002.421,1621.888,1540.893,1022.88,1525.844,196.612,1393.63,1615.451,876.073,417.713,1011.301,1106.704,990.192,1124.903,231.974,393.48,193.56,1706.675,305.326
951.208,1758.029,1706.442,2018.923,475.674,1995.892,1621.911,1540.847,1026.987,1527.158,196.281,1393.952,1615.56,876.336,417.201,1011.483,1106.704,990.189,1128.08,229.672,394.461,193.623,1693.983,297.464
951.642,1757.781,nan,nan,483.585,1996.963,1621.457,1541.194,nan,nan,201.261,1385.181,1615.803,879.076,416.416,1011.03,1106.169,990.799,1129.135,227.994,396.331,194.204,1687.162,292.423
952.541,1756.444,nan,nan,501.399,1991.565,1622.651,1540.742,nan,nan,200.961,1385.514,1615.668,880.021,415.697,1011.098,1105.27,990.935,1130.147,226.039,396.468,194.489,1681.163,287.375
953.236,1759.636,nan,nan,503.935,1987.27,1624.165,1540.523,1033.903,1528.99,200.625,1385.599,1615.675,880.235,415.299,1010.77,1104.863,991.198,1130.194,224.66,387.321,198.46,1677.662,284.606
963.279,1764.898,nan,nan,493.424,1985.542,1623.831,1540.593,1035.214,1529.302,200.647,1385.558,1615.555,880.398,414.649,1011.167,1103.811,992.099,1130.002,224.17,378.6,194.011,1674.069,282.23
975.502,1763.668,nan,nan,504.696,1983.16,1623.473,1540.707,1036.031,1529.44,nan,nan,1615.976,877.503,414.493,1011.11,1104.559,991.538,1129.775,222.868,376.599,193.113,1671.204,279.887
980.716,1763.33,nan,nan,508.15,1979.259,1623.826,1540.62,1036.862,1529.779,200.642,1385.499,1614.874,870.461,414.29,1011.071,1103.464,992.11,1129.573,222.488,376.783,193.37,1669.494,278.791
983.155,1763.01,nan,nan,515.868,1968.52,1624.031,1540.488,1037.233,1529.586,195.886,1395.161,1615.717,870.726,414.001,1010.884,1102.324,992.921,1128.668,221.839,376.148,193.097,1666.879,276.974
986.967,1762.764,nan,nan,526.34,1959.964,1623.138,1540.543,1037.99,1529.845,193.579,1398.016,1616.029,870.16,413.316,1009.844,nan,nan,1128.522,221.299,376.277,192.805,1665.771,276.107
991.616,1762.65,nan,nan,525.556,1956.663,1623.418,1540.473,1038.327,1529.819,193.303,1398.693,1615.817,869.222,418.824,1005.253,1098.813,995.435,1128.185,220.852,376.761,193.061,1665.147,275.57
993.878,1762.615,nan,nan,525.66,1954.364,1622.404,1540.386,1038.708,1529.727,193.088,1399.214,1615.604,868.942,408.556,1008.899,1097.764,995.646,1126.386,220.816,377.082,193.146,1663.021,274.056
993.919,1762.851,nan,nan,522.447,1954.958,1622.469,1540.373,1038.816,1529.781,192.933,1399.167,1615.422,869.231,404.685,1009.983,1097.753,993.34,1124.274,220.866,377.026,192.988,1662.391,273.849
995.232,1762.881,nan,nan,528.51,1948.785,1622.465,1540.386,1039.012,1529.824,192.494,1399.773,1615.444,869.149,403.122,1008.466,1077.201,1004.526,1123.882,221.124,377.666,193.171,1656.52,276.657
995.459,1763.082,nan,nan,528.424,1947.313,1622.357,1540.198,1037.68,1531.614,191.99,1399.906,1615.534,869.03,400.533,1009.003,1056.25,1012.106,1122.525,220.822,378.084,193.253,1648.48,280.207
996.908,1762.863,nan,nan,528.258,1946.694,1621.619,1540.311,1044.434,1534.278,190.619,1401.921,1615.469,869.65,400.036,1008.192,1042.648,1018.85,1123.336,217.386,378.614,193.332,1642.5,281.032
998.764,1762.672,nan,nan,528.375,1945.789,1621.464,1540.38,1057.815,1539.488,190.039,1403.895,1615.648,870.274,397.983,1006.317,1024.149,1024.336,1126.214,213.457,375.071,201.23,1640.324,281.673
998.779,1762.725,nan,nan,528.152,1945.01,1621.807,1540.308,nan,nan,188.871,1404.847,1615.706,870.389,385.349,1015.274,1009.841,1027.393,1126.542,212.219,360.335,200.552,1636.284,283.246
1000.305,1762.683,nan,nan,530.038,1942.692,1622.29,1540.174,nan,nan,188.531,1405.239,1616.058,871.139,378.109,1016.054,997.03,1029.995,1126.693,211.072,354.254,201.553,1628.942,285.002
999.831,1762.393,nan,nan,521.63,1945.768,1622.601,1539.98,nan,nan,187.359,1406.793,1616.209,871.899,374.236,1016.049,995.331,1029.24,1126.101,209.583,350.437,201.16,1622.811,285.765
1001.061,1761.977,nan,nan,522.611,1943.978,1620.121,1540.265,nan,nan,187.126,1406.932,1616.835,872.698,371.152,1016.774,992.092,1029.513,1126.067,208.113,349.253,200.753,1619.992,286.061
1002.096,1761.793,nan,nan,520.598,1941.96,1621.341,1540.09,nan,nan,187.042,1407.206,1618.153,873.173,371.196,1015.731,989.354,1029.945,1125.379,207.328,348.268,201.045,1612.264,288.96
1002.317,1761.898,nan,nan,512.485,1945.992,1621.486,1540.086,1063.577,1537.382,186.452,1405.592,1622.415,871.86,369.785,1015.267,987.51,1030.004,1124.87,206.329,347.449,201.585,1606.96,290.127
1003.596,1761.804,nan,nan,505.863,1954.154,1621.65,1540.078,nan,nan,185.678,1406.767,1625.031,868.093,369.269,1014.682,985.077,1030.097,1124.183,205.861,346.864,201.484,1604.561,294.291
1004.007,1761.834,nan,nan,503.781,1961.887,1621.546,1540.042,nan,nan,185.171,1406.993,1626.355,866.516,368.593,1014.519,983.539,1030.045,1123.292,205.845,347.142,201.94,1608.252,299.445
1004.78,1762.007,nan,nan,501.965,1963.79,1620.733,1540.408,nan,nan,185.177,1407.242,1625.307,867.559,368.371,1014.337,980.465,1030.426,1122.08,205.442,347.276,202.075,1606.439,304.476
1004.915,1762.07,nan,nan,501.341,1965.83,1621.023,1540.318,nan,nan,185.283,1407.128,1625.639,867.9,367.986,1013.929,979.353,1030.323,1120.666,204.878,347.869,202.126,1605.286,306.795
1005.538,1761.899,nan,nan,499.428,1966.611,1622.185,1540.008,nan,nan,184.381,1408.048,1625.788,867.961,367.371,1013.468,979.34,1030.031,1120.265,204.277,347.66,201.772,1603.9,309.148
1007.037,1761.959,nan,nan,497.226,1967.289,1621.358,1540.386,nan,nan,184.086,1408.08,1625.599,870.07,367.426,1013.177,978.187,1030.337,1119.815,204.166,349.002,202.099,1603.179,311.591
1007.059,1761.971,nan,nan,495.387,1966.176,1622.06,1540.191,nan,nan,183.83,1407.986,1625.721,870.81,367.082,1012.861,976.724,1030.373,1118.784,204.485,352.674,205.569,1602.897,312.176
1007.448,1761.895,nan,nan,493.44,1964.949,1622.068,1540.104,nan,nan,183.38,1407.778,1625.357,871.468,366.617,1012.341,976.172,1030.24,1118.791,204.215,341.234,210.602,1602.682,313.103
1007.622,1761.808,nan,nan,491.891,1965.626,1621.761,1540.143,nan,nan,185.231,1404.292,1625.138,871.879,366.51,1012.018,975.254,1030.379,1119.882,199.831,330.794,214.384,1602.558,313.883
1007.458,1761.392,nan,nan,490.343,1965.87,1620.882,1540.263,nan,nan,182.727,1408.234,1624.63,873.412,365.935,1011.524,974.724,1030.165,1120.3,197.237,nan,nan,1603.261,314.417
1006.694,1761.795,nan,nan,488.651,1965.004,1621.819,1540.179,1066.495,1528.211,182.218,1408.495,1624.478,875.043,380.196,1009.168,974.627,1030.362,1120.58,195.959,327.469,216.211,1603.008,315.011
1008.032,1761.613,nan,nan,486.911,1963.886,1621.878,1540.164,nan,nan,177.073,1416.318,1624.083,875.655,385.506,1011.138,973.356,1030.19,1119.254,195.705,326.253,216.694,1602.512,315.577
1008.507,1761.543,nan,nan,486.264,1963.923,1621.521,1540.213,nan,nan,176.522,1419.57,1623.869,875.877,390.627,1010.555,972.924,1030.353,1118.832,194.756,325.525,216.944,1602.741,315.664
1008.358,1761.577,nan,nan,485.379,1963.13,1621.317,1540.212,nan,nan,175.637,1425.342,1623.432,877.413,393.681,1009.472,974.946,1030.509,1118.219,194.492,325.41,217.223,1602.859,316.041
1006.014,1761.052,nan,nan,484.057,1962.016,1621.42,1540.088,nan,nan,172.896,1429.574,1623.537,877.744,394.792,1008.548,973.559,1031.44,1117.65,194.077,325.132,217.412,1603.196,316.312
1007.946,1761.193,nan,nan,483.56,1961.967,1621.389,1540.184,nan,nan,173.003,1431.252,1622.779,880.406,395.858,1007.74,972.645,1031.399,1117.174,193.472,326.053,217.411,1603.337,316.46
1008.743,1761.292,nan,nan,482.552,1960.557,1621.241,1540.188,1092.707,1521.535,172.681,1431.739,1626.564,880.152,396.152,1006.818,972.36,1031.428,1116.723,192.496,326.433,217.69,1603.34,316.167
1008.19,1761.416,nan,nan,481.048,1959.39,1622.252,1540.372,1092.791,1521.31,171.779,1433.709,1629.125,878.489,396.318,1006.337,971.604,1031.265,1115.272,192.789,326.44,217.716,1603.59,316.891
1007.393,1761.209,nan,nan,478.953,1958.115,1621.573,1540.228,1093.749,1520.647,171.424,1434.262,1629.728,878.66,396.33,1004.866,970.477,1031.251,1114.892,191.458,327.527,217.871,1603.456,317.034
1008.455,1760.947,nan,nan,467.176,1958.084,1622.277,1540.13,1093.816,1520.425,171.146,1435.471,1629.65,879.54,396.912,1003.988,970.563,1031.347,1113.895,191.476,327.017,229.065,1603.875,317.194
1004.063,1753.104,nan,nan,460.879,1957.357,1620.889,1540.267,1093.627,1520.006,170.767,1436.246,1629.955,880.622,408.499,1000.855,969.458,1030.986,1113.608,191.229,314.848,239.235,1604.085,316.996
1000.219,1746.126,nan,nan,455.692,1960.72,1621.214,1539.963,1094.374,1519.626,170.971,1436.621,1631.045,879.614,415.253,1007.048,969.751,1030.777,1112.572,191.379,309.48,244.437,1604.466,316.307
1001.893,1735.562,nan,nan,451.895,1961.912,1621.815,1539.917,nan,nan,nan,nan,1630.875,879.756,419.474,1006.706,969.928,1030.74,1111.677,190.986,307.301,247.054,1604.143,316.212
999.983,1736.755,191.172,1448.276,446.901,1966.459,1622.006,1540.077,1101.004,1517.05,nan,nan,1630.91,880.814,420.08,1005.284,968.406,1031.258,1110.428,191.437,306.367,248.71,1604.134,316.494
999.85,1734.344,197.919,1459.508,447.787,1961.53,1621.499,1540.02,1105.155,1514.267,1617.662,2065.48,1631.047,880.434,421.699,1004.641,969.561,1030.833,1109.632,190.896,306.288,249.978,1606.066,316.132
999.504,1732.451,203.795,1466.24,446.561,1961.35,1621.876,1539.983,1105.571,1513.459,nan,nan,1632.921,878.775,422.373,1003.066,969.337,1031.344,1109.537,191.801,305.781,251.516,1612.282,325.971
998.509,1732.117,207.147,1470.518,450.016,1956.577,1621.064,1539.955,nan,nan,nan,nan,1636.033,875.323,422.455,1002.797,961.891,1032.282,1109.269,191.463,304.685,252.205,1610.89,339.057
998.271,1731.776,nan,nan,442.608,1960.533,1621.934,1539.787,nan,nan,nan,nan,1637.572,874.052,423.171,1002.197,960.869,1032.536,1110.067,187.847,305.185,251.918,1611.612,345.904
996.922,1731.293,nan,nan,439.284,1963.909,1621.818,1539.748,1106.686,1511.529,210.833,1473.824,1638.424,872.471,423.35,1001.897,959.959,1032.759,1110.009,185.76,304.902,252.78,1611.447,348.211
996.397,1731.198,nan,nan,441.513,1958.397,1622.189,1539.607,1106.711,1511.44,212.552,1475.323,1637.932,873.134,423.944,1001.473,959.287,1032.65,1109.665,185.472,305.043,253.436,1611.355,352.778
996,1730.431,nan,nan,446.005,1954.127,1621.232,1540.016,1107.348,1511.389,213.702,1476.079,1637.808,873.276,425.808,1001.915,956.684,1033.138,1109.441,184.458,304.882,254.119,1611.367,353.815
995.375,1730.438,nan,nan,445.73,1952.971,1621.317,1540.016,1108.453,1510.772,215.026,1476.921,1638.981,873.477,425.034,1001.285,955.668,1033.322,1108.721,183.967,304.884,254.327,1611.359,354.928
995.037,1730.655,nan,nan,437.347,1959.896,1621.125,1539.958,nan,nan,215.594,1477.145,1640.546,872.052,423.579,1000.901,955.255,1033.433,1108.051,183.173,304.744,254.737,1611.457,355.993
994.613,1729.584,nan,nan,444.096,1951.986,1621.326,1539.774,1108.744,1509.803,215.905,1477.893,1640.523,872.306,416.584,1005.122,954.799,1033.207,1106.838,183.004,305.389,254.377,1611.368,356.022
994.405,1729.882,nan,nan,435.75,1957.855,1621.101,1539.803,1108.879,1509.627,216.85,1478.284,1640.331,872.522,413.488,1004.874,955.146,1033.184,1105.617,183.003,305.464,255.026,1611.583,357.96
994.296,1729.83,nan,nan,438.823,1955.071,1621.04,1539.822,nan,nan,217.463,1479.23,1639.99,872.804,410.677,1006.878,954.444,1033.314,1105.124,182.591,305.027,255.175,1611.254,358.354
993.967,1730.045,nan,nan,438.382,1954.624,1620.632,1539.952,1101.952,1511.912,218.796,1480.342,1640.017,873.021,410.253,1008.313,953.981,1033.344,1103.692,182.644,305.172,254.97,1611.538,359.348
991.339,1730.298,nan,nan,432.595,1959.124,1620.723,1539.936,nan,nan,219.706,1480.922,1639.318,873.535,408.725,1008.422,944.278,1030.722,1102.569,183.195,304.79,249.579,1612.037,361.589
985.429,1725.933,nan,nan,431.079,1958.691,1620.6,1540.026,nan,nan,219.419,1482.552,1640.463,873.648,407.554,1008.697,907.669,1032.281,1102.026,183.017,304.951,246.689,1612.154,360.733
984.159,1720.586,nan,nan,428.252,1960.323,1620.022,1540,1106.649,1505.068,225.353,1490.494,1641.717,871.972,406.203,1007.554,869.869,1026.264,1100.532,182.888,302.651,244.353,1612.041,361.239
982.587,1718.664,nan,nan,426.637,1960.994,1620.632,1539.855,nan,nan,230.154,1498.71,1642.211,871.891,405.643,1006.005,852.745,1019.433,1099.999,182.384,301.362,243.375,1611.883,361.263
981.936,1718.425,nan,nan,428.039,1962.119,1621.431,1540.09,nan,nan,232.257,1502.173,1642.068,872.302,405.587,1006.441,845.94,1016.382,1098.925,182.006,302.875,242.731,1611.809,360.86
981.088,1718.445,nan,nan,426.685,1963.085,1621.365,1540.254,nan,nan,234.377,1505.038,1642.065,872.263,397.683,1006.207,842.73,1014.61,1096.539,182.973,305.2,242.756,1618.26,372.151
976.152,1720.168,nan,nan,429.687,1958.137,1620.943,1540.33,nan,nan,236.415,1507.575,1642.317,872.637,394.632,1018.077,839.404,1013.438,1094.591,183.317,306.464,242.854,1619.716,383.293
965.43,1729.9,nan,nan,421.151,1965.61,1621.05,1540.422,1070.18,1526.541,237.196,1508.728,1645.101,871.241,389.906,1018.422,836.291,1012.299,1095.909,178.96,306.824,242.252,1621.319,389.001
950.006,1732.986,1572.342,2078.464,422.437,1960.918,1619.944,1540.246,1064.388,1533.444,239.134,1511.16,1645.865,870.327,386.05,1019.036,832.662,1011.046,1096.182,176.77,307.155,241.68,1621.314,390.257
942.329,1735.099,nan,nan,421.401,1960.92,1620.204,1540.262,1063.754,1537.305,239.926,1511.68,1645.932,870.543,385.172,1018.768,833.051,1011.062,1096.341,174.099,308.744,241.168,1622.677,392.482
936.7,1736.752,nan,nan,418.164,1965.136,1620.414,1540.391,nan,nan,240.918,1512.289,1645.595,870.9,384.085,1018.813,831.187,1010.275,1095.31,172.678,309.505,241.197,1622.96,393.679
934.334,1737.654,nan,nan,417.108,1965.188,1620.887,1540.296,1061.141,1540.404,241.425,1512.448,1646.059,870.807,382.519,1018.75,828.98,1009.261,1094.957,173.008,310.244,241.036,1623.222,394.421
933.317,1738.033,nan,nan,416.596,1964.631,1622.037,1540.038,1060.525,1540.649,241.683,1512.369,1646.575,870.746,381.752,1018.712,828.992,1009.321,1095.016,169.402,310.537,240.862,1623.029,394.962
931.396,1738.598,nan,nan,417.841,1960.823,1621.898,1539.867,1059.243,1541.577,242.116,1512.763,1648.39,869.841,381.342,1018.245,829.043,1009.268,1094.475,167.74,311.487,240.182,1622.951,395.065
929.817,1739.103,nan,nan,414.25,1964.992,1621.596,1539.882,1059.086,1541.955,242.388,1513.393,1650.502,866.143,377.135,1017.227,828.761,1009.166,1093.721,166.559,312.023,240.027,1623.085,395.533
928.153,1739.266,nan,nan,413.997,1964.499,1621.231,1539.958,1059.071,1542.142,243.134,1513.651,1656.143,862.233,359.484,1016.683,828.528,1008.984,1092.755,167.385,312.84,240.156,1623.338,396.18
928.235,1739.47,nan,nan,415.846,1966.013,1621.238,1539.912,1058.566,1542.221,242.036,1515.253,1655.193,863.247,351.852,1015.626,828.305,1008.9,1091.751,167.045,312.796,240.008,1622.966,395.942
926.162,1739.989,nan,nan,421.509,1970.907,1621.776,1539.867,1058.55,1542.316,nan,nan,1654.08,864.482,344.219,1014.568,822.931,1006.702,1091.191,166.466,314.181,239.395,1623.2,396.356
923.389,1740.41,nan,nan,421.345,1977.597,1621.687,1539.925,nan,nan,nan,nan,1653.052,865.062,336.586,1013.511,822.47,1006.553,1089.466,165.515,314.397,238.663,1623.194,397.168
923.804,1740.452,nan,nan,421.119,1982.947,1620.344,1540.368,1041.255,1535.158,347.385,1539.129,1652.208,865.668,328.953,1012.453,822.335,1006.481,1088.587,164.678,315.549,238.639,1623.119,397.042
